time,deviceId,battery,connected,active,signalQuality,signalNoise,heartbeatStaleness,willFailSoon
1163.10,3,80.5000,0,0,88.5062,11.4938,1152.0000,0
1163.10,4,0.0000,0,0,92.9794,7.0206,1098.0000,0
1163.10,5,68.5000,0,0,97.0714,2.9286,1144.0000,0
1163.10,6,0.0000,0,0,90.6346,9.3654,1098.0000,0
1163.10,7,0.0000,0,0,95.6429,4.3571,1098.0000,0
1163.10,8,98.5000,0,0,95.0000,5.0000,1163.1000,0
1163.10,9,0.0000,0,0,93.3314,6.6686,1098.0000,0
1164.10,0,0.0000,0,0,96.2625,3.7375,1099.0000,0
1164.10,1,37.0000,0,0,99.2181,0.7819,1124.0000,0
1164.10,2,0.0000,0,0,88.6991,11.3009,1099.0000,0
1164.10,3,80.5000,0,0,88.5062,11.4938,1153.0000,0
1164.10,4,0.0000,0,0,92.9794,7.0206,1099.0000,0
1164.10,5,68.5000,0,0,97.0714,2.9286,1145.0000,0
1164.10,6,0.0000,0,0,90.6346,9.3654,1099.0000,0
1164.10,7,0.0000,0,0,95.6429,4.3571,1099.0000,0
1164.10,8,98.5000,0,0,95.0000,5.0000,1164.1000,0
1164.10,9,0.0000,0,0,93.3314,6.6686,1099.0000,0
1165.10,0,0.0000,0,0,96.2625,3.7375,1100.0000,0
1165.10,1,37.0000,0,0,99.2181,0.7819,1125.0000,0
1165.10,2,0.0000,0,0,88.6991,11.3009,1100.0000,0
1165.10,3,80.5000,0,0,88.5062,11.4938,1154.0000,0
1165.10,4,0.0000,0,0,92.9794,7.0206,1100.0000,0
1165.10,5,68.5000,0,0,97.0714,2.9286,1146.0000,0
1165.10,6,0.0000,0,0,90.6346,9.3654,1100.0000,0
1165.10,7,0.0000,0,0,95.6429,4.3571,1100.0000,0
1165.10,8,98.5000,0,0,95.0000,5.0000,1165.1000,0
1165.10,9,0.0000,0,0,93.3314,6.6686,1100.0000,0
1166.10,0,0.0000,0,0,96.2625,3.7375,1101.0000,0
1166.10,1,37.0000,0,0,99.2181,0.7819,1126.0000,0
1166.10,2,0.0000,0,0,88.6991,11.3009,1101.0000,0
1166.10,3,80.5000,0,0,88.5062,11.4938,1155.0000,0
1166.10,4,0.0000,0,0,92.9794,7.0206,1101.0000,0
1166.10,5,68.5000,0,0,97.0714,2.9286,1147.0000,0
1166.10,6,0.0000,0,0,90.6346,9.3654,1101.0000,0
1166.10,7,0.0000,0,0,95.6429,4.3571,1101.0000,0
1166.10,8,98.5000,0,0,95.0000,5.0000,1166.1000,0
1166.10,9,0.0000,0,0,93.3314,6.6686,1101.0000,0
1167.10,0,0.0000,0,0,96.2625,3.7375,1102.0000,0
1167.10,1,37.0000,0,0,99.2181,0.7819,1127.0000,0
1167.10,2,0.0000,0,0,88.6991,11.3009,1102.0000,0
1167.10,3,80.5000,0,0,88.5062,11.4938,1156.0000,0
1167.10,4,0.0000,0,0,92.9794,7.0206,1102.0000,0
1167.10,5,68.5000,0,0,97.0714,2.9286,1148.0000,0
1167.10,6,0.0000,0,0,90.6346,9.3654,1102.0000,0
1167.10,7,0.0000,0,0,95.6429,4.3571,1102.0000,0
1167.10,8,98.5000,0,0,95.0000,5.0000,1167.1000,0
1167.10,9,0.0000,0,0,93.3314,6.6686,1102.0000,0
1168.10,0,0.0000,0,0,96.2625,3.7375,1103.0000,0
1168.10,1,37.0000,0,0,99.2181,0.7819,1128.0000,0
1168.10,2,0.0000,0,0,88.6991,11.3009,1103.0000,0
1168.10,3,80.5000,0,0,88.5062,11.4938,1157.0000,0
1168.10,4,0.0000,0,0,92.9794,7.0206,1103.0000,0
1168.10,5,68.5000,0,0,97.0714,2.9286,1149.0000,0
1168.10,6,0.0000,0,0,90.6346,9.3654,1103.0000,0
1168.10,7,0.0000,0,0,95.6429,4.3571,1103.0000,0
1168.10,8,98.5000,0,0,95.0000,5.0000,1168.1000,0
1168.10,9,0.0000,0,0,93.3314,6.6686,1103.0000,0
1169.10,0,0.0000,0,0,96.2625,3.7375,1104.0000,0
1169.10,1,37.0000,0,0,99.2181,0.7819,1129.0000,0
1169.10,2,0.0000,0,0,88.6991,11.3009,1104.0000,0
1169.10,3,80.5000,0,0,88.5062,11.4938,1158.0000,0
1169.10,4,0.0000,0,0,92.9794,7.0206,1104.0000,0
1169.10,5,68.5000,0,0,97.0714,2.9286,1150.0000,0
1169.10,6,0.0000,0,0,90.6346,9.3654,1104.0000,0
1169.10,7,0.0000,0,0,95.6429,4.3571,1104.0000,0
1169.10,8,98.5000,0,0,95.0000,5.0000,1169.1000,0
1169.10,9,0.0000,0,0,93.3314,6.6686,1104.0000,0
1170.10,0,0.0000,0,0,96.2625,3.7375,1105.0000,0
1170.10,1,37.0000,0,0,99.2181,0.7819,1130.0000,0
1170.10,2,0.0000,0,0,88.6991,11.3009,1105.0000,0
1170.10,3,80.5000,0,0,88.5062,11.4938,1159.0000,0
1170.10,4,0.0000,0,0,92.9794,7.0206,1105.0000,0
1170.10,5,68.5000,0,0,97.0714,2.9286,1151.0000,0
1170.10,6,0.0000,0,0,90.6346,9.3654,1105.0000,0
1170.10,7,0.0000,0,0,95.6429,4.3571,1105.0000,0
1170.10,8,98.5000,0,0,95.0000,5.0000,1170.1000,0
1170.10,9,0.0000,0,0,93.3314,6.6686,1105.0000,0
1171.10,0,0.0000,0,0,96.2625,3.7375,1106.0000,0
1171.10,1,37.0000,0,0,99.2181,0.7819,1131.0000,0
1171.10,2,0.0000,0,0,88.6991,11.3009,1106.0000,0
1171.10,3,80.5000,0,0,88.5062,11.4938,1160.0000,0
1171.10,4,0.0000,0,0,92.9794,7.0206,1106.0000,0
1171.10,5,68.5000,0,0,97.0714,2.9286,1152.0000,0
1171.10,6,0.0000,0,0,90.6346,9.3654,1106.0000,0
1171.10,7,0.0000,0,0,95.6429,4.3571,1106.0000,0
1171.10,8,98.5000,0,0,95.0000,5.0000,1171.1000,0
1171.10,9,0.0000,0,0,93.3314,6.6686,1106.0000,0
1172.10,0,0.0000,0,0,96.2625,3.7375,1107.0000,0
1172.10,1,37.0000,0,0,99.2181,0.7819,1132.0000,0
1172.10,2,0.0000,0,0,88.6991,11.3009,1107.0000,0
1172.10,3,80.5000,0,0,88.5062,11.4938,1161.0000,0
1172.10,4,0.0000,0,0,92.9794,7.0206,1107.0000,0
1172.10,5,68.5000,0,0,97.0714,2.9286,1153.0000,0
1172.10,6,0.0000,0,0,90.6346,9.3654,1107.0000,0
1172.10,7,0.0000,0,0,95.6429,4.3571,1107.0000,0
1172.10,8,98.5000,0,0,95.0000,5.0000,1172.1000,0
1172.10,9,0.0000,0,0,93.3314,6.6686,1107.0000,0
1173.10,0,0.0000,0,0,96.2625,3.7375,1108.0000,0
1173.10,1,37.0000,0,0,99.2181,0.7819,1133.0000,0
1173.10,2,0.0000,0,0,88.6991,11.3009,1108.0000,0
1173.10,3,80.5000,0,0,88.5062,11.4938,1162.0000,0
1173.10,4,0.0000,0,0,92.9794,7.0206,1108.0000,0
1173.10,5,68.5000,0,0,97.0714,2.9286,1154.0000,0
1173.10,6,0.0000,0,0,90.6346,9.3654,1108.0000,0
1173.10,7,0.0000,0,0,95.6429,4.3571,1108.0000,0
1173.10,8,98.5000,0,0,95.0000,5.0000,1173.1000,0
1173.10,9,0.0000,0,0,93.3314,6.6686,1108.0000,0
1174.10,0,0.0000,0,0,96.2625,3.7375,1109.0000,0
1174.10,1,37.0000,0,0,99.2181,0.7819,1134.0000,0
1174.10,2,0.0000,0,0,88.6991,11.3009,1109.0000,0
1174.10,3,80.5000,0,0,88.5062,11.4938,1163.0000,0
1174.10,4,0.0000,0,0,92.9794,7.0206,1109.0000,0
1174.10,5,68.5000,0,0,97.0714,2.9286,1155.0000,0
1174.10,6,0.0000,0,0,90.6346,9.3654,1109.0000,0
1174.10,7,0.0000,0,0,95.6429,4.3571,1109.0000,0
1174.10,8,98.5000,0,0,95.0000,5.0000,1174.1000,0
1174.10,9,0.0000,0,0,93.3314,6.6686,1109.0000,0
1175.10,0,0.0000,0,0,96.2625,3.7375,1110.0000,0
1175.10,1,37.0000,0,0,99.2181,0.7819,1135.0000,0
1175.10,2,0.0000,0,0,88.6991,11.3009,1110.0000,0
1175.10,3,80.5000,0,0,88.5062,11.4938,1164.0000,0
1175.10,4,0.0000,0,0,92.9794,7.0206,1110.0000,0
1175.10,5,68.5000,0,0,97.0714,2.9286,1156.0000,0
1175.10,6,0.0000,0,0,90.6346,9.3654,1110.0000,0
1175.10,7,0.0000,0,0,95.6429,4.3571,1110.0000,0
1175.10,8,98.5000,0,0,95.0000,5.0000,1175.1000,0
1175.10,9,0.0000,0,0,93.3314,6.6686,1110.0000,0
1176.10,0,0.0000,0,0,96.2625,3.7375,1111.0000,0
1176.10,1,37.0000,0,0,99.2181,0.7819,1136.0000,0
1176.10,2,0.0000,0,0,88.6991,11.3009,1111.0000,0
1176.10,3,80.5000,0,0,88.5062,11.4938,1165.0000,0
1176.10,4,0.0000,0,0,92.9794,7.0206,1111.0000,0
1176.10,5,68.5000,0,0,97.0714,2.9286,1157.0000,0
1176.10,6,0.0000,0,0,90.6346,9.3654,1111.0000,0
1176.10,7,0.0000,0,0,95.6429,4.3571,1111.0000,0
1176.10,8,98.5000,0,0,95.0000,5.0000,1176.1000,0
1176.10,9,0.0000,0,0,93.3314,6.6686,1111.0000,0
1177.10,0,0.0000,0,0,96.2625,3.7375,1112.0000,0
1177.10,1,37.0000,0,0,99.2181,0.7819,1137.0000,0
1177.10,2,0.0000,0,0,88.6991,11.3009,1112.0000,0
1177.10,3,80.5000,0,0,88.5062,11.4938,1166.0000,0
1177.10,4,0.0000,0,0,92.9794,7.0206,1112.0000,0
1177.10,5,68.5000,0,0,97.0714,2.9286,1158.0000,0
1177.10,6,0.0000,0,0,90.6346,9.3654,1112.0000,0
1177.10,7,0.0000,0,0,95.6429,4.3571,1112.0000,0
1177.10,8,98.5000,0,0,95.0000,5.0000,1177.1000,0
1177.10,9,0.0000,0,0,93.3314,6.6686,1112.0000,0
1178.10,0,0.0000,0,0,96.2625,3.7375,1113.0000,0
1178.10,1,37.0000,0,0,99.2181,0.7819,1138.0000,0
1178.10,2,0.0000,0,0,88.6991,11.3009,1113.0000,0
1178.10,3,80.5000,0,0,88.5062,11.4938,1167.0000,0
1178.10,4,0.0000,0,0,92.9794,7.0206,1113.0000,0
1178.10,5,68.5000,0,0,97.0714,2.9286,1159.0000,0
1178.10,6,0.0000,0,0,90.6346,9.3654,1113.0000,0
1178.10,7,0.0000,0,0,95.6429,4.3571,1113.0000,0
1178.10,8,98.5000,0,0,95.0000,5.0000,1178.1000,0
1178.10,9,0.0000,0,0,93.3314,6.6686,1113.0000,0
1179.10,0,0.0000,0,0,96.2625,3.7375,1114.0000,0
1179.10,1,37.0000,0,0,99.2181,0.7819,1139.0000,0
1179.10,2,0.0000,0,0,88.6991,11.3009,1114.0000,0
1179.10,3,80.5000,0,0,88.5062,11.4938,1168.0000,0
1179.10,4,0.0000,0,0,92.9794,7.0206,1114.0000,0
1179.10,5,68.5000,0,0,97.0714,2.9286,1160.0000,0
1179.10,6,0.0000,0,0,90.6346,9.3654,1114.0000,0
1179.10,7,0.0000,0,0,95.6429,4.3571,1114.0000,0
1179.10,8,98.5000,0,0,95.0000,5.0000,1179.1000,0
1179.10,9,0.0000,0,0,93.3314,6.6686,1114.0000,0
1180.10,0,0.0000,0,0,96.2625,3.7375,1115.0000,0
1180.10,1,37.0000,0,0,99.2181,0.7819,1140.0000,0
1180.10,2,0.0000,0,0,88.6991,11.3009,1115.0000,0
1180.10,3,80.5000,0,0,88.5062,11.4938,1169.0000,0
1180.10,4,0.0000,0,0,92.9794,7.0206,1115.0000,0
1180.10,5,68.5000,0,0,97.0714,2.9286,1161.0000,0
1180.10,6,0.0000,0,0,90.6346,9.3654,1115.0000,0
1180.10,7,0.0000,0,0,95.6429,4.3571,1115.0000,0
1180.10,8,98.5000,0,0,95.0000,5.0000,1180.1000,0
1180.10,9,0.0000,0,0,93.3314,6.6686,1115.0000,0
1181.10,0,0.0000,0,0,96.2625,3.7375,1116.0000,0
1181.10,1,37.0000,0,0,99.2181,0.7819,1141.0000,0
1181.10,2,0.0000,0,0,88.6991,11.3009,1116.0000,0
1181.10,3,80.5000,0,0,88.5062,11.4938,1170.0000,0
1181.10,4,0.0000,0,0,92.9794,7.0206,1116.0000,0
1181.10,5,68.5000,0,0,97.0714,2.9286,1162.0000,0
1181.10,6,0.0000,0,0,90.6346,9.3654,1116.0000,0
1181.10,7,0.0000,0,0,95.6429,4.3571,1116.0000,0
1181.10,8,98.5000,0,0,95.0000,5.0000,1181.1000,0
1181.10,9,0.0000,0,0,93.3314,6.6686,1116.0000,0
1182.10,0,0.0000,0,0,96.2625,3.7375,1117.0000,0
1182.10,1,37.0000,0,0,99.2181,0.7819,1142.0000,0
1182.10,2,0.0000,0,0,88.6991,11.3009,1117.0000,0
1182.10,3,80.5000,0,0,88.5062,11.4938,1171.0000,0
1182.10,4,0.0000,0,0,92.9794,7.0206,1117.0000,0
1182.10,5,68.5000,0,0,97.0714,2.9286,1163.0000,0
1182.10,6,0.0000,0,0,90.6346,9.3654,1117.0000,0
1182.10,7,0.0000,0,0,95.6429,4.3571,1117.0000,0
1182.10,8,98.5000,0,0,95.0000,5.0000,1182.1000,0
1182.10,9,0.0000,0,0,93.3314,6.6686,1117.0000,0
1183.10,0,0.0000,0,0,96.2625,3.7375,1118.0000,0
1183.10,1,37.0000,0,0,99.2181,0.7819,1143.0000,0
1183.10,2,0.0000,0,0,88.6991,11.3009,1118.0000,0
1183.10,3,80.5000,0,0,88.5062,11.4938,1172.0000,0
1183.10,4,0.0000,0,0,92.9794,7.0206,1118.0000,0
1183.10,5,68.5000,0,0,97.0714,2.9286,1164.0000,0
1183.10,6,0.0000,0,0,90.6346,9.3654,1118.0000,0
1183.10,7,0.0000,0,0,95.6429,4.3571,1118.0000,0
1183.10,8,98.5000,0,0,95.0000,5.0000,1183.1000,0
1183.10,9,0.0000,0,0,93.3314,6.6686,1118.0000,0
1184.10,0,0.0000,0,0,96.2625,3.7375,1119.0000,0
1184.10,1,37.0000,0,0,99.2181,0.7819,1144.0000,0
1184.10,2,0.0000,0,0,88.6991,11.3009,1119.0000,0
1184.10,3,80.5000,0,0,88.5062,11.4938,1173.0000,0
1184.10,4,0.0000,0,0,92.9794,7.0206,1119.0000,0
1184.10,5,68.5000,0,0,97.0714,2.9286,1165.0000,0
1184.10,6,0.0000,0,0,90.6346,9.3654,1119.0000,0
1184.10,7,0.0000,0,0,95.6429,4.3571,1119.0000,0
1184.10,8,98.5000,0,0,95.0000,5.0000,1184.1000,0
1184.10,9,0.0000,0,0,93.3314,6.6686,1119.0000,0
1185.10,0,0.0000,0,0,96.2625,3.7375,1120.0000,0
1185.10,1,37.0000,0,0,99.2181,0.7819,1145.0000,0
1185.10,2,0.0000,0,0,88.6991,11.3009,1120.0000,0
1185.10,3,80.5000,0,0,88.5062,11.4938,1174.0000,0
1185.10,4,0.0000,0,0,92.9794,7.0206,1120.0000,0
1185.10,5,68.5000,0,0,97.0714,2.9286,1166.0000,0
1185.10,6,0.0000,0,0,90.6346,9.3654,1120.0000,0
1185.10,7,0.0000,0,0,95.6429,4.3571,1120.0000,0
1185.10,8,98.5000,0,0,95.0000,5.0000,1185.1000,0
1185.10,9,0.0000,0,0,93.3314,6.6686,1120.0000,0
1186.10,0,0.0000,0,0,96.2625,3.7375,1121.0000,0
1186.10,1,37.0000,0,0,99.2181,0.7819,1146.0000,0
1186.10,2,0.0000,0,0,88.6991,11.3009,1121.0000,0
1186.10,3,80.5000,0,0,88.5062,11.4938,1175.0000,0
1186.10,4,0.0000,0,0,92.9794,7.0206,1121.0000,0
1186.10,5,68.5000,0,0,97.0714,2.9286,1167.0000,0
1186.10,6,0.0000,0,0,90.6346,9.3654,1121.0000,0
1186.10,7,0.0000,0,0,95.6429,4.3571,1121.0000,0
1186.10,8,98.5000,0,0,95.0000,5.0000,1186.1000,0
1186.10,9,0.0000,0,0,93.3314,6.6686,1121.0000,0
1187.10,0,0.0000,0,0,96.2625,3.7375,1122.0000,0
1187.10,1,37.0000,0,0,99.2181,0.7819,1147.0000,0
1187.10,2,0.0000,0,0,88.6991,11.3009,1122.0000,0
1187.10,3,80.5000,0,0,88.5062,11.4938,1176.0000,0
1187.10,4,0.0000,0,0,92.9794,7.0206,1122.0000,0
1187.10,5,68.5000,0,0,97.0714,2.9286,1168.0000,0
1187.10,6,0.0000,0,0,90.6346,9.3654,1122.0000,0
1187.10,7,0.0000,0,0,95.6429,4.3571,1122.0000,0
1187.10,8,98.5000,0,0,95.0000,5.0000,1187.1000,0
1187.10,9,0.0000,0,0,93.3314,6.6686,1122.0000,0
1188.10,0,0.0000,0,0,96.2625,3.7375,1123.0000,0
1188.10,1,37.0000,0,0,99.2181,0.7819,1148.0000,0
1188.10,2,0.0000,0,0,88.6991,11.3009,1123.0000,0
1188.10,3,80.5000,0,0,88.5062,11.4938,1177.0000,0
1188.10,4,0.0000,0,0,92.9794,7.0206,1123.0000,0
1188.10,5,68.5000,0,0,97.0714,2.9286,1169.0000,0
1188.10,6,0.0000,0,0,90.6346,9.3654,1123.0000,0
1188.10,7,0.0000,0,0,95.6429,4.3571,1123.0000,0
1188.10,8,98.5000,0,0,95.0000,5.0000,1188.1000,0
1188.10,9,0.0000,0,0,93.3314,6.6686,1123.0000,0
1189.10,0,0.0000,0,0,96.2625,3.7375,1124.0000,0
1189.10,1,37.0000,0,0,99.2181,0.7819,1149.0000,0
1189.10,2,0.0000,0,0,88.6991,11.3009,1124.0000,0
1189.10,3,80.5000,0,0,88.5062,11.4938,1178.0000,0
1189.10,4,0.0000,0,0,92.9794,7.0206,1124.0000,0
1189.10,5,68.5000,0,0,97.0714,2.9286,1170.0000,0
1189.10,6,0.0000,0,0,90.6346,9.3654,1124.0000,0
1189.10,7,0.0000,0,0,95.6429,4.3571,1124.0000,0
1189.10,8,98.5000,0,0,95.0000,5.0000,1189.1000,0
1189.10,9,0.0000,0,0,93.3314,6.6686,1124.0000,0
1190.10,0,0.0000,0,0,96.2625,3.7375,1125.0000,0
1190.10,1,37.0000,0,0,99.2181,0.7819,1150.0000,0
1190.10,2,0.0000,0,0,88.6991,11.3009,1125.0000,0
1190.10,3,80.5000,0,0,88.5062,11.4938,1179.0000,0
1190.10,4,0.0000,0,0,92.9794,7.0206,1125.0000,0
1190.10,5,68.5000,0,0,97.0714,2.9286,1171.0000,0
1190.10,6,0.0000,0,0,90.6346,9.3654,1125.0000,0
1190.10,7,0.0000,0,0,95.6429,4.3571,1125.0000,0
1190.10,8,98.5000,0,0,95.0000,5.0000,1190.1000,0
1190.10,9,0.0000,0,0,93.3314,6.6686,1125.0000,0
1191.10,0,0.0000,0,0,96.2625,3.7375,1126.0000,0
1191.10,1,37.0000,0,0,99.2181,0.7819,1151.0000,0
1191.10,2,0.0000,0,0,88.6991,11.3009,1126.0000,0
1191.10,3,80.5000,0,0,88.5062,11.4938,1180.0000,0
1191.10,4,0.0000,0,0,92.9794,7.0206,1126.0000,0
1191.10,5,68.5000,0,0,97.0714,2.9286,1172.0000,0
1191.10,6,0.0000,0,0,90.6346,9.3654,1126.0000,0
1191.10,7,0.0000,0,0,95.6429,4.3571,1126.0000,0
1191.10,8,98.5000,0,0,95.0000,5.0000,1191.1000,0
1191.10,9,0.0000,0,0,93.3314,6.6686,1126.0000,0
1192.10,0,0.0000,0,0,96.2625,3.7375,1127.0000,0
1192.10,1,37.0000,0,0,99.2181,0.7819,1152.0000,0
1192.10,2,0.0000,0,0,88.6991,11.3009,1127.0000,0
1192.10,3,80.5000,0,0,88.5062,11.4938,1181.0000,0
1192.10,4,0.0000,0,0,92.9794,7.0206,1127.0000,0
1192.10,5,68.5000,0,0,97.0714,2.9286,1173.0000,0
1192.10,6,0.0000,0,0,90.6346,9.3654,1127.0000,0
1192.10,7,0.0000,0,0,95.6429,4.3571,1127.0000,0
1192.10,8,98.5000,0,0,95.0000,5.0000,1192.1000,0
1192.10,9,0.0000,0,0,93.3314,6.6686,1127.0000,0
1193.10,0,0.0000,0,0,96.2625,3.7375,1128.0000,0
1193.10,1,37.0000,0,0,99.2181,0.7819,1153.0000,0
1193.10,2,0.0000,0,0,88.6991,11.3009,1128.0000,0
1193.10,3,80.5000,0,0,88.5062,11.4938,1182.0000,0
1193.10,4,0.0000,0,0,92.9794,7.0206,1128.0000,0
1193.10,5,68.5000,0,0,97.0714,2.9286,1174.0000,0
1193.10,6,0.0000,0,0,90.6346,9.3654,1128.0000,0
1193.10,7,0.0000,0,0,95.6429,4.3571,1128.0000,0
1193.10,8,98.5000,0,0,95.0000,5.0000,1193.1000,0
1193.10,9,0.0000,0,0,93.3314,6.6686,1128.0000,0
1194.10,0,0.0000,0,0,96.2625,3.7375,1129.0000,0
1194.10,1,37.0000,0,0,99.2181,0.7819,1154.0000,0
1194.10,2,0.0000,0,0,88.6991,11.3009,1129.0000,0
1194.10,3,80.5000,0,0,88.5062,11.4938,1183.0000,0
1194.10,4,0.0000,0,0,92.9794,7.0206,1129.0000,0
1194.10,5,68.5000,0,0,97.0714,2.9286,1175.0000,0
1194.10,6,0.0000,0,0,90.6346,9.3654,1129.0000,0
1194.10,7,0.0000,0,0,95.6429,4.3571,1129.0000,0
1194.10,8,98.5000,0,0,95.0000,5.0000,1194.1000,0
1194.10,9,0.0000,0,0,93.3314,6.6686,1129.0000,0
1195.10,0,0.0000,0,0,96.2625,3.7375,1130.0000,0
1195.10,1,37.0000,0,0,99.2181,0.7819,1155.0000,0
1195.10,2,0.0000,0,0,88.6991,11.3009,1130.0000,0
1195.10,3,80.5000,0,0,88.5062,11.4938,1184.0000,0
1195.10,4,0.0000,0,0,92.9794,7.0206,1130.0000,0
1195.10,5,68.5000,0,0,97.0714,2.9286,1176.0000,0
1195.10,6,0.0000,0,0,90.6346,9.3654,1130.0000,0
1195.10,7,0.0000,0,0,95.6429,4.3571,1130.0000,0
1195.10,8,98.5000,0,0,95.0000,5.0000,1195.1000,0
1195.10,9,0.0000,0,0,93.3314,6.6686,1130.0000,0
1196.10,0,0.0000,0,0,96.2625,3.7375,1131.0000,0
1196.10,1,37.0000,0,0,99.2181,0.7819,1156.0000,0
1196.10,2,0.0000,0,0,88.6991,11.3009,1131.0000,0
1196.10,3,80.5000,0,0,88.5062,11.4938,1185.0000,0
1196.10,4,0.0000,0,0,92.9794,7.0206,1131.0000,0
1196.10,5,68.5000,0,0,97.0714,2.9286,1177.0000,0
1196.10,6,0.0000,0,0,90.6346,9.3654,1131.0000,0
1196.10,7,0.0000,0,0,95.6429,4.3571,1131.0000,0
1196.10,8,98.5000,0,0,95.0000,5.0000,1196.1000,0
1196.10,9,0.0000,0,0,93.3314,6.6686,1131.0000,0
1197.10,0,0.0000,0,0,96.2625,3.7375,1132.0000,0
1197.10,1,37.0000,0,0,99.2181,0.7819,1157.0000,0
1197.10,2,0.0000,0,0,88.6991,11.3009,1132.0000,0
1197.10,3,80.5000,0,0,88.5062,11.4938,1186.0000,0
1197.10,4,0.0000,0,0,92.9794,7.0206,1132.0000,0
1197.10,5,68.5000,0,0,97.0714,2.9286,1178.0000,0
1197.10,6,0.0000,0,0,90.6346,9.3654,1132.0000,0
1197.10,7,0.0000,0,0,95.6429,4.3571,1132.0000,0
1197.10,8,98.5000,0,0,95.0000,5.0000,1197.1000,0
1197.10,9,0.0000,0,0,93.3314,6.6686,1132.0000,0
1198.10,0,0.0000,0,0,96.2625,3.7375,1133.0000,0
1198.10,1,37.0000,0,0,99.2181,0.7819,1158.0000,0
1198.10,2,0.0000,0,0,88.6991,11.3009,1133.0000,0
1198.10,3,80.5000,0,0,88.5062,11.4938,1187.0000,0
1198.10,4,0.0000,0,0,92.9794,7.0206,1133.0000,0
1198.10,5,68.5000,0,0,97.0714,2.9286,1179.0000,0
1198.10,6,0.0000,0,0,90.6346,9.3654,1133.0000,0
1198.10,7,0.0000,0,0,95.6429,4.3571,1133.0000,0
1198.10,8,98.5000,0,0,95.0000,5.0000,1198.1000,0
1198.10,9,0.0000,0,0,93.3314,6.6686,1133.0000,0
1199.10,0,0.0000,0,0,96.2625,3.7375,1134.0000,0
1199.10,1,37.0000,0,0,99.2181,0.7819,1159.0000,0
1199.10,2,0.0000,0,0,88.6991,11.3009,1134.0000,0
1199.10,3,80.5000,0,0,88.5062,11.4938,1188.0000,0
1199.10,4,0.0000,0,0,92.9794,7.0206,1134.0000,0
1199.10,5,68.5000,0,0,97.0714,2.9286,1180.0000,0
1199.10,6,0.0000,0,0,90.6346,9.3654,1134.0000,0
1199.10,7,0.0000,0,0,95.6429,4.3571,1134.0000,0
1199.10,8,98.5000,0,0,95.0000,5.0000,1199.1000,0
1199.10,9,0.0000,0,0,93.3314,6.6686,1134.0000,0
1200.10,0,0.0000,0,0,96.2625,3.7375,1135.0000,0
1200.10,1,37.0000,0,0,99.2181,0.7819,1160.0000,0
1200.10,2,0.0000,0,0,88.6991,11.3009,1135.0000,0
1200.10,3,80.5000,0,0,88.5062,11.4938,1189.0000,0
1200.10,4,0.0000,0,0,92.9794,7.0206,1135.0000,0
1200.10,5,68.5000,0,0,97.0714,2.9286,1181.0000,0
1200.10,6,0.0000,0,0,90.6346,9.3654,1135.0000,0
1200.10,7,0.0000,0,0,95.6429,4.3571,1135.0000,0
1200.10,8,98.5000,0,0,95.0000,5.0000,1200.1000,0
1200.10,9,0.0000,0,0,93.3314,6.6686,1135.0000,0
1201.10,0,0.0000,0,0,96.2625,3.7375,1136.0000,0
1201.10,1,37.0000,0,0,99.2181,0.7819,1161.0000,0
1201.10,2,0.0000,0,0,88.6991,11.3009,1136.0000,0
1201.10,3,80.5000,0,0,88.5062,11.4938,1190.0000,0
1201.10,4,0.0000,0,0,92.9794,7.0206,1136.0000,0
1201.10,5,68.5000,0,0,97.0714,2.9286,1182.0000,0
1201.10,6,0.0000,0,0,90.6346,9.3654,1136.0000,0
1201.10,7,0.0000,0,0,95.6429,4.3571,1136.0000,0
1201.10,8,98.5000,0,0,95.0000,5.0000,1201.1000,0
1201.10,9,0.0000,0,0,93.3314,6.6686,1136.0000,0
1202.10,0,0.0000,0,0,96.2625,3.7375,1137.0000,0
1202.10,1,37.0000,0,0,99.2181,0.7819,1162.0000,0
1202.10,2,0.0000,0,0,88.6991,11.3009,1137.0000,0
1202.10,3,80.5000,0,0,88.5062,11.4938,1191.0000,0
1202.10,4,0.0000,0,0,92.9794,7.0206,1137.0000,0
1202.10,5,68.5000,0,0,97.0714,2.9286,1183.0000,0
1202.10,6,0.0000,0,0,90.6346,9.3654,1137.0000,0
1202.10,7,0.0000,0,0,95.6429,4.3571,1137.0000,0
1202.10,8,98.5000,0,0,95.0000,5.0000,1202.1000,0
1202.10,9,0.0000,0,0,93.3314,6.6686,1137.0000,0
1203.10,0,0.0000,0,0,96.2625,3.7375,1138.0000,0
1203.10,1,37.0000,0,0,99.2181,0.7819,1163.0000,0
1203.10,2,0.0000,0,0,88.6991,11.3009,1138.0000,0
1203.10,3,80.5000,0,0,88.5062,11.4938,1192.0000,0
1203.10,4,0.0000,0,0,92.9794,7.0206,1138.0000,0
1203.10,5,68.5000,0,0,97.0714,2.9286,1184.0000,0
1203.10,6,0.0000,0,0,90.6346,9.3654,1138.0000,0
1203.10,7,0.0000,0,0,95.6429,4.3571,1138.0000,0
1203.10,8,98.5000,0,0,95.0000,5.0000,1203.1000,0
1203.10,9,0.0000,0,0,93.3314,6.6686,1138.0000,0
1204.10,0,0.0000,0,0,96.2625,3.7375,1139.0000,0
1204.10,1,37.0000,0,0,99.2181,0.7819,1164.0000,0
1204.10,2,0.0000,0,0,88.6991,11.3009,1139.0000,0
